GSI,ALIGN,ATTRACT,AVOID,COLLISION
0.996336927,,,,
0.992466011,,,,
0.986237098,,,,
0.982465371,,,,
0.990350059,,,,
0.994024331,,,,
0.99335649,,,,
0.985514948,,,,
0.968241589,,,,
0.966280106,,,,
0.974056489,,,,
0.986423403,,,,
0.989849293,,,,
0.993194117,,,,
0.992450394,,,,
0.995764791,,,,
0.99601476,,,,
0.993407757,,,,
0.984289546,,,,
0.982001757,,,,
0.97674038,,,,
0.969027683,,,,
0.955701201,,,,
0.949273384,,,,
0.94515903,,,,
0.944354145,,,,
0.935153913,,,,
0.921134974,,,,
0.920324258,,,,
0.903572883,,,,
0.897680033,,,,
0.891399596,,,,
0.900255194,,,,
0.913415528,,,,
0.922745259,,,,
0.928373883,,,,
0.949680682,,,,
0.972732918,,,,
0.968497444,,,,
0.977389559,,,,
0.992558204,,,,
0.987255491,,,,
0.970687045,,,,
0.961094,,,,
0.966557686,,,,
0.963656703,,,,
0.94666789,,,,
0.935688452,,,,
0.935480551,,,,
0.936039448,,,,
0.930645089,,,,
0.940894182,,,,
0.953172051,,,,
0.969155772,,,,
0.978704112,,,,
0.9899763,,,,
0.99083701,,,,
0.982305552,,,,
0.983152175,,,,
0.974570381,,,,
0.968223229,,,,
0.973348196,,,,
0.971102173,,,,
0.96805094,,,,
0.973003665,,,,
0.980683826,,,,
0.987907192,,,,
0.994778632,,,,
0.993136721,,,,
0.989005197,,,,
0.982844958,,,,
0.990272418,,,,
0.998583163,,,,
0.998752828,,,,
0.996526132,,,,
0.98814307,,,,
0.988580547,,,,
0.989633679,,,,
0.991986262,,,,
0.988023415,,,,
0.978113922,,,,
0.966083255,,,,
0.96336693,,,,
0.962082466,,,,
0.956081991,,,,
0.953172751,,,,
0.948501871,,,,
0.953850422,,,,
0.962032397,,,,
0.973980107,,,,
0.988155274,,,,
0.998156551,,,,
0.989540949,,,,
0.973640953,,,,
0.969327718,,,,
0.973495895,,,,
0.983662936,,,,
0.982046617,,,,
0.973124981,,,,
0.964939585,,,,
0.955266334,,,,
0.965853703,,,,
0.965909858,,,,
0.956322253,,,,
0.949511571,,,,
0.938663657,,,,
0.925222849,,,,
0.922091644,,,,
0.918216951,,,,
0.922903421,,,,
0.934349736,,,,
0.947183999,,,,
0.967474442,,,,
0.979585529,,,,
0.984417405,,,,
0.98171,,,,
0.996738086,,,,
0.990784741,,,,
0.988014353,,,,
0.972768064,,,,
0.964033812,,,,
0.96141886,,,,
0.962056528,,,,
0.956743816,,,,
0.966322578,,,,
0.963122562,,,,
0.957063464,,,,
0.954900775,,,,
0.954696621,,,,
0.952575806,,,,
0.947342172,,,,
0.94684077,,,,
0.945409768,,,,
0.938676393,,,,
0.938152089,,,,
0.941458115,,,,
0.936895205,,,,
0.952963829,,,,
0.963896209,,,,
0.971730587,,,,
0.980705613,,,,
0.98369969,,,,
0.982518625,,,,
0.985568719,,,,
0.998489515,,,,
0.995428773,,,,
0.996500236,,,,
0.990626356,,,,
0.998920668,,,,
0.997916072,,,,
0.996341599,,,,
0.998523804,,,,
0.98746163,,,,
0.974523201,,,,
0.959727483,,,,
0.95479895,,,,
0.962709765,,,,
0.970274993,,,,
0.977368,,,,
0.976721906,,,,
0.969837023,,,,
0.955609274,,,,
0.940662791,,,,
0.93696974,,,,
0.922990325,,,,
0.906993158,,,,
0.898109906,,,,
0.89997017,,,,
0.906632177,,,,
0.916479557,,,,
0.918916743,,,,
0.922942276,,,,
0.928674016,,,,
0.935274614,,,,
0.946021212,,,,
0.959310974,,,,
0.971960382,,,,
0.989900501,,,,
0.996343209,,,,
0.990954908,,,,
0.980180791,,,,
0.967986035,,,,
0.969889221,,,,
0.975539938,,,,
0.988018337,,,,
0.993082782,,,,
0.98313419,,,,
0.989639591,,,,
0.991401164,,,,
0.982163896,,,,
0.976920587,,,,
0.978472955,,,,
0.974666418,,,,
0.975773094,,,,
0.975096661,,,,
0.976712551,,,,
0.979686245,,,,
